room_type,price,minimum_nights,neighborhood_id,host_id,listing_name,listing_id
Entire home/apt,1000,1,117,68308352,Adorable Guest Bedroom in our North Seattle Home,2197168
Private room,72,30,115,11697992,Adorable private bedroom with private bathroom,50734467
Entire home/apt,100,2,133,16414205,Adorable Studio Apartment for rent.,580843872438835000
Entire home/apt,95,2,100,81150668,Adorable studio guest house in Ballard- walkable!,46598034
Entire home/apt,100,1,104,59411393,Adorable Studio Guesthouse with Rooftop Patio,42356637
Entire home/apt,84,1,129,432619069,"Adorable Suite In Delightful, Walkable, Fremont!",51463151
Entire home/apt,77,1,101,123097199,Adorable Townhouse N.Beacon Hill Near CenturyLink,54197697
Entire home/apt,72,30,103,28379912,"Adorable uptown Seattle Tech, UW, Travelling nurse",50999501
Entire home/apt,103,30,110,447294178,"Adorable, private suite w/ parking + garden patio.",53434767
Entire home/apt,120,30,104,11656980,Affordable Monthly Rental Central with Lake View!,53621885
Private room,45,30,125,3074414,Affordable Quiet Room in U Village/UW,38105148
Entire home/apt,233,1,105,407971877,Affordable Seattle location for family or groups!,47337063
Entire home/apt,80,30,106,446597020,Affordable Studio Downtown Seattle First Hill,572579929807795000
Private room,62,30,117,39834464,A-Greenlake Garden Unit,9407255
Private room,62,30,117,39834464,A-Greenlake Garden Unit,48219735
Private room,68,30,117,39834464,A-Greenlake Garden Unit,50502976
Private room,56,30,117,39834464,A-Greenlake Garden Unit,569128320090920000
Entire home/apt,300,2,104,48299575,airb&tv,34502984
Entire home/apt,120,30,109,430547728,"Airy + Bright, Private",37637210
Entire home/apt,163,30,106,107434423,"Airy Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",39139002
Entire home/apt,137,30,106,107434423,"Airy Belltown Studio w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",39139039
Entire home/apt,194,30,102,107434423,"Airy Capitol Hill 1BR w/ W/D, Rooftop, Lounge, near park, by Blueground",9303743
Entire home/apt,143,30,106,107434423,"Airy Downtown 1BR w/ Gym, near Shopping + Light Rail by Blueground",53253018
Entire home/apt,183,31,106,107434423,"Airy Downtown 1BR w/ Gym, Roof & W/D, near Pike Pl Market, by Blueground",48559835
Entire home/apt,124,30,104,107434423,"Airy First Hill Studio w/ Gym, Lounge, Roof, 90 Walk Score, by Blueground",49620817
Entire home/apt,150,180,106,6746292,"Airy Oasis Steps from Pike Place, Amazon, & South Lake Union",50038548
Entire home/apt,133,31,103,107434423,"Airy SLU 1BR w/ W/D & Gym, walk to Space Needle, by Blueground",46868403
Entire home/apt,135,31,103,107434423,"Airy SLU 1BR w/ W/D & Gym, walk to Space Needle, by Blueground",53917635
Entire home/apt,137,31,103,107434423,"Airy SLU 1BR w/ W/D, Club Room & Gym, walk to Space Needle, by Blueground",50886900
Entire home/apt,136,30,103,107434423,"Airy South Lake Union 1BR w/ Gym, Pool, Rooftop nr. I5 by Blueground",5346780
Entire home/apt,156,31,103,107434423,"Airy South Lake Union 1BR w/ Gym, W/D, Space Needle view, by Blueground",53507662
Entire home/apt,232,30,103,107434423,"Airy South Lake Union 2BR w/ Gym, Parking, Roof Deck, by Blueground",53507807
Entire home/apt,73,30,103,39834464,A-Lake Union One Br Apt- Sleep 4,53269054
Entire home/apt,150,30,136,41164311,Alaska Junction Flat,41976609
Entire home/apt,188,30,136,25383292,"ALKI BEACH , SEATTLE- SAFE COVID CLEAN",51738969
Entire home/apt,64,30,136,433024286,Alki Beach 1-Bedroom Cozy Retreat,48217946
Entire home/apt,232,2,136,84774732,"Alki Beach 2 BR 3 beds, 2 bath, AC, W/D, Parking",32420771
Entire home/apt,77,30,136,149435895,"Alki Beach Apartment, Near Downtown Seattle",21826395
Entire home/apt,204,30,136,207122936,Alki Beach Bungalow,30048966
Entire home/apt,120,30,136,30365082,Alki Beach Cottage on the Water,53475139
Entire home/apt,126,1,136,8009691,Alki Beach Escape Romantic Waterfront Getaway for 2,44570566
Entire home/apt,152,2,136,403710778,ALKI BEACH GETAWAY! Entire Apt -Across From Beach!,21155590
Entire home/apt,95,2,136,149435895,"Alki Beach Getaway, Near downtown Seattle",27483264
Entire home/apt,110,30,136,3114561,Alki Beach Haven - Lower Level Aparment,10599859
Entire home/apt,111,2,136,78134139,ALKI BEACH HIDEAWAY-Private Patio / Steps2beach,508816789424006000
Entire home/apt,133,30,136,5464287,Alki Beach House - Steps from the Sand,50212118
Entire home/apt,500,7,136,5570855,Alki Beach House w/Sweeping Ocean & Mountain Views,20831082
Entire home/apt,121,2,136,286714970,Alki Beach New Home🍀☀️ Hi-Speed WiFi,47816231
Entire home/apt,102,2,136,18250886,Alki Beach Oasis,14903598
Entire home/apt,102,2,136,18250886,Alki Beach Oasis 2,5372181
Entire home/apt,123,30,136,30365082,ALKI BEACH PARADISE RETREAT ON THE WATER,8373832
Entire home/apt,75,30,136,57758273,ALKI BEACH RETREATE (Monthly rental),46733802
Entire home/apt,132,2,136,5570855,Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views,20192701
Entire home/apt,104,2,136,38502645,Alki Beach Studio with hot tub,24772746
Entire home/apt,251,4,136,33360,"Alki Beach View Home, Two Blocks Above the Beach",29488633
Entire home/apt,106,3,136,30365082,Alki Beach View Villa on the Water,22730391
Entire home/apt,151,1,136,84774732,"Alki Beach, AC, 250 wifi, W/D, Deck   UPSTAIRS APT",2536507
Entire home/apt,189,2,136,78134139,ALKI BEACHFRONT GETAWAY #1- AMAZING VIEW!,7349029
Entire home/apt,190,2,136,78134139,ALKI BEACHFRONT GETAWAY #2- AMAZING  180° VIEW!,3818746
Entire home/apt,135,2,136,78134139,ALKI BEACHFRONT GETAWAY #3- BED 2 BEACH 59 STEPS,24921116
Entire home/apt,185,2,136,407865779,Alki Cottage WIFI WD AC breakfast supplies  2 bdrm,14213134
Entire home/apt,144,2,136,277184119,Alki Guesthouse,52694906
Entire home/apt,271,2,136,274006405,Alki Rooftop Retreat,52829004
Private room,249,30,136,39755506,Alki Waterfront condo,52829579
Entire home/apt,139,30,136,4942505,Alki Yellow beach bungalow,53920070
Entire home/apt,227,5,136,415322199,Alki/Perfect Location/FAST WiFi/Steps to Beach,36878218
Entire home/apt,69,30,103,28379912,All around Seattle Uptown downtown in minutes lake,36444242
Entire home/apt,104,30,129,63674214,ALL NEW in heart of Wallingford,18828559
Entire home/apt,91,1,106,4730169,Allen Loft Near downtown/Capitol hill,50874348
Entire home/apt,181,30,136,359069961,All-inclusive apartment home   1BR in Seattle,51287658
Entire home/apt,166,30,136,359069961,All-inclusive apartment home   Studio in Seattle,51714971
Entire home/apt,373,2,102,19570638,Aloha Carriage House Capitol Hill - Gated Sleeps 8,11929388
Private room,38,30,125,28379912,Amaze Seattle Greenlake Ravenna Cowen Park UW bike,27434633
Entire home/apt,128,2,136,246393790,Amazing & expansive ocean views! Spacious 2 br apt,48847841
Entire home/apt,108,30,132,99932610,Amazing & Large! 1 Bedroom Unit near Space Needle,43829537
Entire home/apt,295,2,104,828164,"Amazing 3/2 home close to city, beach, arboretum!",13865648
Entire home/apt,120,1,101,157858903,Amazing 3BR Guest Suite Steps from Jefferson Park!,5471427
Entire home/apt,106,7,100,1212520,Amazing Ballard - 85 Walk Score!,565975147968501000
Entire home/apt,236,31,106,107434423,"Amazing Belltown 2BR w/ Gym & BBQ, close to Metro Station, by Blueground",48643791
Entire home/apt,132,1,102,100208194,Amazing Capitol Hill Apartment Close to Everything,42047178
Entire home/apt,27,30,102,20994898,Amazing Capitol Hill Location!,52060228
Entire home/apt,309,2,102,104834083,Amazing Capitol Hill Townhouse with a Rooftop Deck plus City & Mountain Views,8426827
Entire home/apt,89,2,106,13200167,Amazing Condo in Heart of Seattle,543335185606932000
Entire home/apt,200,2,106,111812937,Amazing downtown studio w/shared deck/full kitchen/WiFi close to everything!,28411010
Private room,32,30,117,366747971,Amazing greenlake tech/travel/nurses/students,50484084
Entire home/apt,387,2,106,104834083,"Amazing Loft on Occidental Square with Private Roof Deck, City Views, WiFi & AC",52687397
Entire home/apt,138,3,100,143060164,Amazing Modern Condo in Ballard! Walkers Paradise!,12908346
Entire home/apt,140,31,101,107434423,"Amazing Mt. Baker 1BR w/ Gym & Rooftop, next to light rail, by Blueground",45217504
Entire home/apt,326,3,133,188538325,Amazing Private Seattle Getaway Home!,51558091
Entire home/apt,127,30,106,23709757,Amazing Secret Garden Apartment,52687415
Private room,50,30,136,246442225,Amazing Skyline View Close to Downtown,31861361
Entire home/apt,153,30,103,107434423,"Amazing South Lake Union 1BR w/ Gym, BBQ, nr. Amazon by Blueground",52625334
Entire home/apt,152,1,133,225034304,Amazing Studio in Columbia City-Near Light Rail,49113826
Entire home/apt,135,1,106,20493911,Amazing Studio in the heart of all Seattle offers,17736840
Entire home/apt,150,30,126,386927387,Amazing Studio near Green Lake!,50247321
Entire home/apt,399,4,112,24602663,Amazing VIEW luxury home with sports court!,49354000
Entire home/apt,147,2,104,96038005,Amazing View of Lake Washington,52655676
Entire home/apt,228,2,136,445844057,Amazing views and tranquil 2 br & 2 ba home,51504917
Entire home/apt,229,30,102,306615,Amazing WaterView Condo near UW + Eastlake - 2B/1B,47998249
Entire home/apt,180,30,103,107434423,"Ample South Lake Union 1BR w/ Gym, Spa, nr. Whole Foods, by Blueground",49944568
Entire home/apt,70,30,104,44752877,Amy's Cozy Condo,52115838
Entire home/apt,731,10,100,213636683,AMZ-OOGLE VILLA: Flexication in Seattle. Triplex.,565891410735864000
Entire home/apt,239,30,136,5014920,An Architect's Gem in West Seattle,552325
Entire home/apt,81,1,100,340706410,Anders' sweet suite - Micro Studio - 91Walkscore,42065094
Entire home/apt,424,3,109,50070754,ANGUS ESTATE- Pacific Northwest Craftsman,41196113
Entire home/apt,910,4,100,213636683,ANTIQUE VILLA: Beautiful views from deck!,53308710
Entire home/apt,221,3,110,188927517,✦NEW✦ 3B3B Forest Retreat & 15min to Downtown,3124961
Entire home/apt,134,14,102,86206483,✫Eclectic Downtown & Cap Hill: King bed & Kitchen✫,52169867
Entire home/apt,134,14,106,86206483,"✫Vibrant Downtown: King Bed, Work Desk & Kitchen✫",53262702
Private room,61,2,133,115592523,✪Comfy BLUE room near Airport/Downtown/LightRail✪,54194622
Private room,61,2,133,115592523,✪Comfy GREY room near Airport/Downtown/LightRail✪,52708728
Entire home/apt,190,180,104,359069961,Apartment living at its finest    1 BR in Seattle,17878829
Entire home/apt,238,180,102,359069961,Apartment living at its finest    2 BR in Seattle,16900385
Entire home/apt,238,180,104,359069961,Apartment living at its finest    2 BR in Seattle,17178460
Entire home/apt,232,180,104,359069961,Apartment living at its finest    2 BR in Seattle,26334328
Entire home/apt,236,180,104,359069961,Apartment living at its finest    2 BR in Seattle,564014105867816000
Entire home/apt,234,180,104,359069961,Apartment living at its finest    2 BR in Seattle,51331783
Entire home/apt,161,180,102,359069961,Apartment living at its finest    Studio in Seattle,51331814
Entire home/apt,163,180,104,359069961,Apartment living at its finest    Studio in Seattle,51331837
Entire home/apt,163,180,104,359069961,Apartment living at its finest    Studio in Seattle,573310261275038000
Entire home/apt,169,180,104,359069961,Apartment living at its finest    Studio in Seattle,582729904698098000
Entire home/apt,167,180,104,359069961,Apartment living at its finest    Studio in Seattle,45124202
Entire home/apt,167,180,104,359069961,Apartment living at its finest    Studio in Seattle,47946081
Entire home/apt,163,180,104,359069961,Apartment living at its finest    Studio in Seattle,51331740
Entire home/apt,163,180,104,359069961,Apartment living at its finest    Studio in Seattle,51331773
Entire home/apt,186,180,104,359069961,Apartment living at its finest   1BR in Seattle,51331775
Entire home/apt,135,3,136,12913415,Apartment Ocean and Mountain Views,51331780
Entire home/apt,95,30,113,32552913,"Apt in Bryant, near UW &Children's",51331801
Entire home/apt,110,30,101,47064683,Apt w/kitchen & deck 1.5 blocks from light rail,51331821
Entire home/apt,78,30,102,39834464,Arboretum Escape- B,46728704
Entire home/apt,53,30,102,39834464,Arboretum Escape-B,2522091
Entire home/apt,85,2,102,36631556,Arboretum Garden Apartment,6304139
Entire home/apt,97,30,102,190507384,Arboretum Little Oasis,9013441
Entire home/apt,92,30,102,190507384,Arboretum Little Oasis- B,39975983
Entire home/apt,115,30,102,34298557,Arboretum Retreat,39841667
Entire home/apt,263,30,102,39834464,Arboretum Tranquil 2 BR,23237667
Private room,59,30,102,39834464,Arboretum view-  Evergreen,44416682
Entire home/apt,160,30,102,39834464,Arboretum View 2 BR House,46066887
Entire home/apt,169,30,102,39834464,Arboretum view 2 BR House,18934440
Entire home/apt,208,30,102,39834464,Arboretum View 3 BR House,45937786
Entire home/apt,224,30,102,39834464,Arboretum View House-3,39976270
Private room,93,30,102,39834464,Arboretum View- Magnolia,39977257
Entire home/apt,349,2,129,78134139,Architect Designed Scandinavian Modern~Roof Sauna,40012103
Entire home/apt,115,1,101,7008342,Architect's Mid-Century-Modern Home,40011876
Entire home/apt,185,4,109,103858623,Armour Street Apartment,39976966
Entire home/apt,126,30,108,469819,Art & Book Lovers Spacious Garden Apartment,39975989
Private room,91,3,106,1025723,art loft downtown~ID~Stadiums,51474865
Entire home/apt,150,2,103,4335914,Art-Filled Industrial Loft in South Lake Union,52718445
Entire home/apt,128,3,103,316200,Artfully Modern 2BR in Eastlake/Lake Union,15984482
Entire home/apt,700,30,102,1717589,Artist one bedroom in capitol hill,9233533
Entire home/apt,168,2,115,65158746,Artist Suite w/Parking and Fishpond,365550
Private room,56,2,115,1123549,"Artistic Hidden GEM & Best of Seattle, Clean!!!",20696304
Entire home/apt,115,3,123,9783390,"Artists Villa, surrounded by a lush garden.",12918045
Private room,57,4,115,3921530,Artsy home in terrific Fremont neighborhood,21449791
Entire home/apt,186,2,102,114731080,⚡️Rooftop Views⚡️The Helix⚡️short walk to Cap Hill,22736809
Entire home/apt,231,2,102,114731080,⚡️The Brooklyn⚡️CENTRAL Perfect Walk score🚶🏻‍♂️w/Rooftop,2614387
Private room,48,30,103,39834464,A-Seattle Urban Village- Guemes-Roof top view deck,39748737
Private room,53,30,103,39834464,A-Seattle Urban Village- Guemes-Roof top view deck,1146966
Private room,50,30,103,39834464,A-Seattle Urban Village- Guemes-Roof top view deck,50292495
Private room,62,30,103,39834464,A-Seattle Urban Village- Lopez- Roof top view deck,52236081
Private room,70,30,103,39834464,A-Seattle Urban Village- Lopez- Roof top view deck,31221358
Private room,53,30,103,39834464,A-Seattle Urban Village- Orcas- Roof top view deck,37637220
Private room,52,30,103,39834464,A-Seattle Urban Village- San Juan- Roof top deck,43320830
Private room,177,30,103,39834464,A-Seattle Urban Village-Top FL 2 Private BRs- slp4,30739349
Private room,39,1,105,13701143,AT1: Cozy Private bedroom in West Seattle,43320826
Private room,53,1,105,13701143,AT2: Charming Private bedroom in West Seattle,31221278
Private room,36,1,105,13701143,AT3: Bright Private bedroom in West Seattle,32420542
Private room,39,1,105,13701143,AT5: Lovely Private room in West Seattle,44578136
Entire home/apt,138,30,106,77749648,Authentic Brick Condo - Great Wifi & little extras included!,27894530
Entire home/apt,98,1,106,4730169,Ave Loft near downtown and Capitol Hill,27895001
Entire home/apt,132,30,132,11383663,Awesome Apt. Near Seattle Center & Amazon Campus.,27895209
Entire home/apt,120,30,136,68473905,Awesome Beach Hideout-Msg host for 30+days,27993068
Private room,35,30,117,366747971,Awesome Greenlake Park shared home and UW medical,54068235
Private room,33,30,117,366747971,Awesome lake location minutes to Seattle UW,49107811
Private room,39,30,101,26069638,Awesome room by DT/LtRail/T-MobilePark&CenturyLink,19966378
Private room,49,1,101,26069638,Awesome room by DT/LtRail/T-MobilePark&CenturyLink,24166691
Entire home/apt,60,30,104,13042181,Awesome Studio In Heart of Seattle,45751485
Entire home/apt,110,30,103,48005494,Awesome Uptown 1BR in Seattle,45691728
Entire home/apt,252,2,115,18497963,Awesome view. Huge deck. Fabulous Fremont 2BR.,48424987
Private room,420,30,124,6137030,B Nirvana on the Top of the World,52446255
Private room,420,30,124,6137030,B Tippy Very Top of the World,6133354
Entire home/apt,63,1,125,238167649,Backyard Apartment Overlooking Ravenna Park,32691011
Entire home/apt,261,2,101,217792435,Backyard Hangout w/ 2 Fire Pits & Onsite Parking *,16300855
Entire home/apt,110,3,136,11660403,Backyard Loft Getaway,53201014
Entire home/apt,70,1,133,242417904,Backyard studio at Pritchard Beach,53201190
Entire home/apt,122,30,104,54410852,Baker Haven,32590821
Entire home/apt,207,30,132,18342756,Bakery Getaway on the Ave,34891924
Entire home/apt,178,2,100,194726811,Ballard Architect's Apartment 2 bd 2 bth Walkable!,50248085
Entire home/apt,383,30,123,5325329,Ballard Area 5bed/3bath - Space for everyone!,34235091
Entire home/apt,325,1,123,5325329,Ballard Area 5bed/3bath -Space for everyone!,24067084
Entire home/apt,82,3,100,18687921,Ballard Backyard Bungalow,18430634
Entire home/apt,285,2,100,397723391,"BALLARD BASECAMP: Summer bookings, we have A/C!!!",28699203
Entire home/apt,205,1,100,36677345,Ballard Beauty,30430318
Entire home/apt,291,2,100,65158746,Ballard Birdhouse - 93 Walking Score/Garage/AC,52794086
